plant_number,plant_name,compound_name,molecular_weight,logP,h_bond_donors,h_bond_acceptors,tpsa,rotatable_bonds,rule_of_5_violations,drug_like_lipinski,smiles,inchikey,doi
29,Melaleuca leucadendra,Q104997277,938.67,1.19,17,26,458.34,3,3,False,C1[C@@H]([C@@H](OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)[C@H]4[C@@H]5[C@H](C6=C(C(=C(C(=C6[C@H](O5)O)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O,FLNHXEZFTAKTID-IHIUZRDXSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,Q105001024,936.65,1.17,17,26,458.34,0,3,False,C1[C@H]2[C@H]([C@H]3[C@@H]4[C@H](C5=C(C(=C(C(=C5[C@H](O4)O)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O,FTFKAWWJGCCSJT-SHAATGSZSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,Q105112913,1068.76,-1.14,20,30,536.1,5,3,False,C1[C@@H]2[C@H]([C@H]3[C@@H]4[C@@H](C5=C(C(=C(C(=C5[C@H](O4)O)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)C(=O)[C@@H]([C@@H]([C@H](CO)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O,IHBQFOUFVYPLPE-FZTINMGISA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,Q110183678,1571.1,1.77,25,44,743.84,10,3,False,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)OC(=O)C3=CC(=C(C(=C3OC4=C(C(=C5C(=C4)C(=O)OC[C@@H]6[C@@H]([C@H]([C@H]([C@@H](O6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O)OC(=O)C9=CC(=C(C(=C95)O)O)O)O)O)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C2=CC(=C(C(=C2C2=C(C(=C(C=C2C(=O)O1)O)O)O)O)O)O,SHYSVHSGJVNSLX-MQPGLQCDSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,(+/-)-4-terpineol,154.25,2.5,1,1,20.23,1,0,True,CC1=CCC(CC1)(C(C)C)O,WRYLYDPHFGVWKC-UHFFFAOYSA-N,10.1016/S0031-9422(02)00038-9
29,Melaleuca leucadendra,(+/-)-α-terpinyl acetate,196.29,3.07,0,2,26.3,2,0,True,CC1=CCC(CC1)C(C)(C)OC(=O)C,IGODOXYLBBXFDW-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,(-)-Alloaromadendrene,204.36,4.27,0,0,0.0,0,0,True,C[C@@H]1CC[C@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CCC2=C,ITYNGVSTWVVPIC-DHGKCCLASA-N,10.1021/NP9606052
29,Melaleuca leucadendra,(-)-spathulenol,220.36,3.39,1,1,20.23,0,0,True,C[C@]1(CC[C@H]2[C@H]1[C@@H]3[C@@H](C3(C)C)CCC2=C)O,FRMCCTDTYSRUBE-HYFYGGESSA-N,10.1002/PTR.1348
29,Melaleuca leucadendra,"(1R,3aS,5aR,5bR,7aR,11aR,11bR,13aR,13bR)-5a,5b,8,8,11a-pentamethyl-9-oxo-1-(prop-1-en-2-yl)-tetradecahydro-1H-cyclopenta[a]chrysene-3a-carboxylic acid",454.7,7.3,1,2,54.37,2,1,True,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C(=O)O,SLJTWDNVZKIDAU-SVAFSPIFSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a,9-diol",428.7,6.75,2,2,40.46,1,1,True,CC(=C)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)O,QMYGTTSPVRKRJP-OZVONCOPSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-9-hydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carbaldehyde",440.71,7.2,1,2,37.3,2,1,True,CC(=C)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C=O,FELCJAPFJOPHSD-VUFVRDRTSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,"(1R,3aS,5aR,5bR,7aS,9S,11aR,11bR,13aR,13bR)-1-acetyl-9-hydroxy-5a,5b,8,8,11a-pentamethyl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",458.68,6.1,2,3,74.6,2,1,True,CC(=O)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,RVMPLOSJMIQORE-ISZXNJLNSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,"(1R,4S,5R,8R,10R,13R,14R,17R,18S,19S,20S,21S)-10-hydroxy-4-(hydroxymethyl)-5,9,9,13,19,20-hexamethyl-22-oxahexacyclo[19.2.1.01,18.04,17.05,14.08,13]tetracosan-23-one",472.71,5.59,2,4,66.76,1,1,True,C[C@H]1[C@H]([C@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@@]26C[C@@H]1OC6=O)CO)C)(C)C)O)C)C,OGQSJGVYDRJSSU-ASPVCRLKSA-N,10.1021/NP980169E
29,Melaleuca leucadendra,"(1aR,4R,4aS,7R,7aS,7bR)-1,1,4,7-tetramethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol",222.37,3.47,1,1,20.23,0,0,True,C[C@@H]1CC[C@H]2[C@@H]1[C@@H]3[C@H](C3(C)C)CC[C@@]2(C)O,AYXPYQRXGNDJFU-PVZBEVCSSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,"(3R,4aR,6aR,6aR,6bR,8aR,12S,12aS,14aR,14bR)-8a-(hydroxymethyl)-4,4,6a,6b,11,12,14b-heptamethyl-2,3,4a,5,6,6a,7,8,9,12,12a,13,14,14a-tetradecahydro-1H-picen-3-ol",442.73,7.0,2,2,40.46,1,1,True,C[C@H]1[C@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CC=C1C)CO)C)C)(C)C)O)C,IQXRRXBHWRHUSP-OPETUHOXSA-N,10.1021/NP980169E
29,Melaleuca leucadendra,"(4aS,6aR,6aR,6bR,8aR,10R,12aS)-10-hydroxy-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14-tetradecahydropicene-4a,6a-dicarboxylic acid",486.69,6.44,3,3,94.83,2,1,True,C[C@@]12CC[C@H](C([C@@H]1CC[C@@]3([C@@H]2CCC4=C5CC(CC[C@@]5(CC[C@]43C(=O)O)C(=O)O)(C)C)C)(C)C)O,JWSNMKROHRPQSN-WDMHGUJCSA-N,10.1021/NP980169E
29,Melaleuca leucadendra,"(5R)-6,7,8-trihydroxy-1,3-dioxo-5H-cyclopenta[c]isochromene-5-carboxylic acid",292.2,0.21,4,7,141.36,1,0,True,C1C(=O)C2=C(C1=O)O[C@H](C3=C(C(=C(C=C32)O)O)O)C(=O)O,OOMCXGFRBYKGAQ-GFCCVEGCSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,(E)-Resveratroloside,406.39,0.15,7,9,160.07,5,1,True,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,OLCVEOSSVCAFGR-CUYWLFDKSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,(±)-limonene,136.24,3.31,0,0,0.0,1,0,True,CC1=CCC(CC1)C(=C)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,"1,2,3-Tri-O-galloyl-beta-D-glucose",636.47,-0.28,11,18,310.66,7,3,False,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)CO)O,MACFXELYCBWKGT-VFTFQOQOSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,"3,4-Dihydrocadalene",200.32,4.54,0,0,0.0,1,0,True,CC1=CCC(C2=C1C=CC(=C2)C)C(C)C,CUUMXRBKJIDIAY-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,3-(acetyloxy)lup-20(29)-en-28-oic acid,498.75,7.66,1,3,63.6,3,1,True,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O,ACWNTJJUZAIOLW-UHFFFAOYSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,3-Epitaraxeryl acetate,468.77,8.74,0,2,26.3,1,1,True,CC(=O)O[C@@H]1CC[C@@]2([C@H]3CC[C@]4([C@@H]5CC(CC[C@@]5(CC=C4[C@@]3(CC[C@H]2C1(C)C)C)C)(C)C)C)C,YWJGYBXHXATAQY-QORNOPJGSA-N,10.1016/S0031-9422(00)88978-5
29,Melaleuca leucadendra,3-O-methylellagic acid,316.22,1.62,3,8,130.34,1,0,True,COC1=C(C=C2C3=C1OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O)O,FAARLWTXUUQFSN-UHFFFAOYSA-N,10.1016/S0031-9422(00)86652-2
29,Melaleuca leucadendra,3beta-O-trans-caffeoylbetulinic acid,618.86,8.77,3,5,104.06,5,2,False,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)/C=C/C6=CC(=C(C=C6)O)O)C)C(=O)O,MNUNUJQYFJZRHQ-VZLLCJDWSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,"3beta-[(3,4-Dihydroxy-cis-cinnamoyl)oxy]-2alpha-hydroxyurs-12-ene-28-oic acid",634.85,7.74,4,6,124.29,4,2,False,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H](C5(C)C)OC(=O)/C=C\C6=CC(=C(C=C6)O)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,UBXXINDHMLSJFE-SKLKJANMSA-N,10.1016/S0031-9422(97)01061-3
29,Melaleuca leucadendra,"4-O,6-O-[(4,4',5,5',6,6'-Hexahydroxy-1,1'-biphenyl-2,2'-diyl)bis(carbonyl)]-1-O,2-O-digalloyl-3-O-[3,5-dihydroxy-4-(galloyloxy)benzoyl]-beta-D-glucopyranose",1090.77,2.3,17,30,510.94,8,3,False,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)OC(=O)C6=CC(=C(C(=C6)O)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O,OPDLCHSGTJIADG-PIDGNOCJSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,"4-[(1E)-2-(3,5-Dihydroxyphenyl)ethenyl]-2-hydroxyphenyl beta-D-glucopyranoside 6-(3,4,5-trihydroxybenzoate)",558.49,1.13,9,13,226.83,7,3,False,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C4=CC(=C(C(=C4)O)O)O)O)O)O,WBKDRBRGYHZWCT-XMPPFBFMSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,"4-[(E)-2-[(2R,3R)-2-(3,4-dihydroxyphenyl)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2,3-dihydrobenzofuran-4-yl]vinyl]benzene-1,2-diol",486.48,5.06,7,8,150.84,4,2,False,C1=CC(=C(C=C1/C=C/C2=C3[C@H]([C@@H](OC3=CC(=C2)O)C4=CC(=C(C=C4)O)O)C5=CC(=CC(=C5)O)O)O)O,MTYSFTYBAMMIGE-TUOLRTHKSA-N,10.1248/CPB.39.3276
29,Melaleuca leucadendra,"4-[2-(3,5-dihydroxyphenyl)ethenyl]benzene-1,2-diol",244.25,2.68,4,4,80.92,2,0,True,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,CDRPUGZCRXZLFL-UHFFFAOYSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,Bisabolol oxide B,238.37,3.44,1,2,29.46,2,0,True,CC1=CCC(CC1)C2(CCC(O2)C(C)(C)O)C,RKBAYVATPNYHLW-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,Leucadenone A,540.61,5.44,2,7,110.13,2,2,False,CC1=C(C2=C(C3=C1O[C@]4([C@H]([C@@H]3C5=CC=CC=C5)C(=O)C(C(=O)C4(C)C)(C)C)O)O[C@@H](CC2=O)C6=CC=CC=C6)O,VAJKIKOYPOZJCO-ZZSQUNPWSA-N,10.1016/S0040-4039(99)01489-6
29,Melaleuca leucadendra,"Lup-20(29)-en-28-oic acid, 3beta-hydroxy-",456.71,7.09,2,2,57.53,2,1,True,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,QGJZLNKBHJESQX-UHFFFAOYSA-N,10.1016/S0031-9422(00)88978-5
29,Melaleuca leucadendra,Nerolidol acetate,264.41,4.97,0,2,26.3,8,0,True,CC(=CCC/C(=C/CCC(C)(C=C)OC(=O)C)/C)C,PRNJXUQTUSFYLV-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,Oenothein B,1569.09,2.17,24,44,732.84,4,3,False,C1C2C3C(C(C(O2)O)OC(=O)C4=CC(=C(C(=C4OC5=C(C(=C6C(=C5)C(=O)OCC7C(C(C(C(O7)O)OC(=O)C8=CC(=C(C(=C8OC9=C(C(=C(C(=C9)C(=O)O3)C2=C(C(=C(C=C2C(=O)O1)O)O)O)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)OC(=O)C1=CC(=C(C(=C16)O)O)O)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O,YSLFLCIPPPJEHH-UHFFFAOYSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,Rugosin D,1875.31,3.73,29,52,877.36,14,3,False,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3OC4=C(C(=C5C(=C4)C(=O)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC(=O)C7=CC(=C(C(=C7)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O)OC(=O)C9=CC(=C(C(=C9)O)O)O)OC(=O)C2=CC(=C(C(=C25)O)O)O)O)O)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C2=CC(=C(C(=C2C2=C(C(=C(C=C2C(=O)O1)O)O)O)O)O)O,LELFYNPFJFAEND-YLVKXZTISA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,"[(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-3a-hydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] acetate",470.74,7.32,1,3,46.53,2,1,True,CC(=C)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)O,ZKEZHFSBVMEYBI-OOBFFZCBSA-N,10.1021/NP9606052
29,Melaleuca leucadendra,alpha-campholenaldehyde,152.24,2.57,0,1,17.07,2,0,True,CC1=CC[C@@H](C1(C)C)CC=O,OGCGGWYLHSJRFY-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,castalagin,934.63,1.32,16,26,455.18,0,3,False,C1[C@@H]2[C@H]([C@H]3[C@@H]4[C@@H](C5=C(C(=C(C(=C5C(=O)O4)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O,UDYKDZHZAKSYCO-JLQXGYSZSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,ellagic acid,302.19,1.31,4,8,141.34,0,0,True,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,AFSDNFLWKVMVRB-UHFFFAOYSA-N,10.1016/S0031-9422(00)86652-2
29,Melaleuca leucadendra,"methyl (4aS,6aR,6aS,6bR,8aR,9R,10R,11R,12aR,14bS)-10,11-dihydroxy-9-[[(E)-3-(4-methoxyphenyl)prop-2-enoyl]oxymethyl]-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",662.91,7.54,2,7,102.29,6,2,False,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OC)C)(C[C@H]([C@@H]([C@@]3(C)COC(=O)/C=C/C6=CC=C(C=C6)OC)O)O)C,LDCPOHBAXGFRST-LCEHBGFESA-N,10.1002/JCCS.199800048
29,Melaleuca leucadendra,"methyl (4aS,6aS,6bR,8aR,9S,10R,11R,12aR,12bR,14bS)-10-{[(2Z)-3-(3,4-dimethoxyphenyl)prop-2-enoyl]oxy}-11-hydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,7,8,8a,10,11,12,12b,13,14b-tetradecahydropicene-4a-carboxylate",692.93,7.55,2,8,111.52,7,2,False,,CRLGWYVKIHJOAY-OYVOGKBHSA-N,10.1002/JCCS.199800048
29,Melaleuca leucadendra,naphthalene,128.17,2.84,0,0,0.0,0,0,True,C1=CC=C2C=CC=CC2=C1,UFWIBTONFRDIAS-UHFFFAOYSA-N,10.1002/JCCS.199800048
29,Melaleuca leucadendra,np-003686,788.58,0.7,13,22,377.42,9,3,False,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O,RATQVALKDAUZBW-XPMKZLBQSA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,p-cymene,134.22,3.12,0,0,0.0,1,0,True,CC1=CC=C(C=C1)C(C)C,HFPZCAJZSCWRBC-UHFFFAOYSA-N,10.1002/CBDV.200900162
29,Melaleuca leucadendra,pentagalloylglucose,940.68,1.69,15,26,444.18,11,3,False,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,QJYNZEYHSMRWBK-NIKIMHBISA-N,10.1016/0031-9422(96)00110-0
29,Melaleuca leucadendra,quercetin,302.24,1.99,5,7,131.36,1,0,True,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,REFJWTPEDVJJIY-UHFFFAOYSA-N,10.1248/CPB.39.3276
33,Litsea glutinosa,(-)-Lyoniresinol,420.46,2.04,4,8,117.84,7,0,True,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]([C@H](CC3=CC(=C(C(=C23)OC)O)OC)CO)CO,ZDVZKBOFCHOPLM-LBTNJELSSA-N,10.1002/HLCA.200900328
33,Litsea glutinosa,"(12R)-16-methoxy-3,5-dioxa-11-azapentacyclo[10.7.1.02,6.08,20.014,19]icosa-1(20),2(6),7,14,16,18-hexaen-17-ol",311.34,2.54,2,5,59.95,1,0,True,COC1=C(C=C2C(=C1)C[C@@H]3C4=C2C5=C(C=C4CCN3)OCO5)O,NWCGFAYLTGJNLQ-GFCCVEGCSA-N,10.1002/HLCA.200590188
33,Litsea glutinosa,"(2R)-2,3-Dihydro-2beta-(3-methoxy-4-hydroxyphenyl)-3alpha-[(beta-D-glucopyranosyloxy)methyl]-7-methoxybenzofuran-5-(1-propanol)",522.55,0.37,6,11,167.53,10,3,False,COC1=CC(=CC2=C1O[C@H]([C@@H]2CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C4=CC(=C(C=C4)O)OC)CCCO,VTKHRLZMWODHJA-GAZXPUAESA-N,10.1002/HLCA.200900328
33,Litsea glutinosa,"(2R,3R,4S,5R)-2-[[(1R,2S,3S)-7-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-6-methoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]oxane-3,4,5-triol",492.52,0.48,6,10,158.3,7,1,True,COC1=C(C=C2[C@H]([C@@H]([C@H](CC2=C1)CO)CO[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)C4=CC(=C(C=C4)O)OC)O,TXSJJCSJHIDTDE-GDVJPAFLSA-N,10.1002/HLCA.200900328
33,Litsea glutinosa,"(2R,3R,4S,5R)-2-[[(1S,2R,3R)-7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]oxane-3,4,5-triol",552.57,0.5,6,12,176.76,9,3,False,COC1=CC(=CC(=C1O)OC)[C@@H]2[C@H]([C@@H](CC3=CC(=C(C(=C23)OC)O)OC)CO)CO[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O,GWDZRGQRNHELQM-VEKSOEEBSA-N,10.1002/HLCA.200900328
33,Litsea glutinosa,"(4S)-4-hydroxy-3,5,5-trimethyl-4-[(1E,3R)-3-{[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}but-1-en-1-yl]cyclohex-2-en-1-one",386.44,-0.58,5,8,136.68,5,0,True,CC1=CC(=O)CC([C@]1(/C=C/[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)(C)C,SWYRVCGNMNAFEK-MHXFFUGFSA-N,10.1590/S0103-50532011001100030
33,Litsea glutinosa,"(9S)-3,4,16-trimethoxy-10-methyl-10-azatetracyclo[7.7.1.0²,⁷.0¹³,¹⁷]heptadeca-1(16),2,4,6,13(17),14-hexaen-15-ol",341.41,3.17,1,5,51.16,3,0,True,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=C3C(=C(C=C4)OC)OC)OC)O,MMPSCNRRQGVBGG-ZDUSSCGKSA-N,10.1002/HLCA.200590188
33,Litsea glutinosa,(−)-epicatechin,290.27,1.55,5,6,110.38,1,0,True,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-UKRRQHHQSA-N,10.1271/BBB.90701
33,Litsea glutinosa,"1,10-Dimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-2,9-diol",327.38,2.87,2,5,62.16,2,0,True,CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)OC)O,LZJRNLRASBVRRX-UHFFFAOYSA-N,10.1055/S-2006-961926
33,Litsea glutinosa,"2'-(beta-D-Glucopyranosyloxy)-5,7-dihydroxy-6-methoxyflavone",462.41,0.06,6,11,179.28,5,2,False,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=CC=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,SYUXAJSOZXEFPP-IWLDQSELSA-N,10.1271/BBB.90701
33,Litsea glutinosa,2-formylanthraquinone,388.46,-0.54,5,8,132.14,5,0,True,,SMBCGBWABYMHIN-DVQIAHNFSA-N,10.1007/S10600-012-0247-8
33,Litsea glutinosa,Apocynoside II,402.44,-1.6,6,9,156.91,6,1,True,C[C@H](/C=C/[C@]1(C(=CC(=O)CC1(C)C)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,UBPXJBQKHFQSGI-FNNVBTKYSA-N,10.1007/S10600-012-0247-8
33,Litsea glutinosa,L44P5PQ3UZ,370.44,0.31,4,7,116.45,5,0,True,CC1=CC(=O)CC([C@H]1/C=C/[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C)C,SZOPSAFLRCYJCX-ITEOXOHJSA-N,10.1007/S10600-012-0247-8
33,Litsea glutinosa,Norboldine,313.35,2.52,3,5,70.95,2,0,True,COC1=C(C=C2C[C@H]3C4=C(C2=C1)C(=C(C=C4CCN3)O)OC)O,KYVJVURXKAZJRK-UHFFFAOYSA-N,10.1055/S-2006-961926
33,Litsea glutinosa,"[(2R,3R)-4-(3,5-Dimethoxy-4-hydroxyphenyl)-3-(hydroxymethyl)-2-(3,5-dimethoxy-4-hydroxybenzyl)butyl]beta-D-xylopyranoside",554.59,0.6,6,12,176.76,13,3,False,COC1=CC(=CC(=C1O)OC)C[C@H](CO)[C@H](CC2=CC(=C(C(=C2)OC)O)OC)CO[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O,UTPBCUCEDIRSFI-KHLXKNNCSA-N,10.1002/HLCA.200900328
